 VARIABLES = X,Y,DU1,DU2,U1,U2,S11,S22,S33,S12
 ZONE, T="0.1000D+01" F=FEPOINT, I=  259 J=  457
   0.5559950941E-01   0.8312154650E-01   0.4248571004E-04  -0.2541299733E-04   0.0000000000E+00   0.0000000000E+00   0.1552664310E-01  -0.1366443653E-01   0.5586619691E-03  -0.1128614358E-02
   0.3652413570E-01   0.2153712134E+00   0.9197800863E-05  -0.4450264583E-04   0.0000000000E+00   0.0000000000E+00   0.3210792936E-01   0.4487534044E-02   0.1097863902E-01   0.1120988861E-01
   0.5762512503E-01   0.2158434399E+00   0.1468032773E-04  -0.4170714757E-04   0.0000000000E+00   0.0000000000E+00   0.3394738549E-01   0.4808630185E-02   0.1162680470E-01   0.1192683759E-01
   0.4852931062E-01   0.2330418772E+00   0.1102542486E-04  -0.4482782298E-04   0.0000000000E+00   0.0000000000E+00   0.2945828664E-01   0.3097508472E-02   0.9766738534E-02   0.9943707370E-02
   0.1744749234E-01   0.1456156426E+00   0.6212139837E-05  -0.3933338926E-04   0.0000000000E+00   0.0000000000E+00   0.4353654651E-01   0.7967102275E-02   0.1545109463E-01   0.1554855912E-01
   0.0000000000E+00   0.1562088474E+00   0.0000000000E+00  -0.4115263408E-04   0.0000000000E+00   0.0000000000E+00   0.4096252919E-01   0.8887202869E-02   0.1495491962E-01   0.1505748249E-01
   0.0000000000E+00   0.1374605527E+00   0.0000000000E+00  -0.3945028195E-04   0.0000000000E+00   0.0000000000E+00   0.5070461865E-01   0.1344918218E-01   0.1924614025E-01   0.1950880751E-01
   0.3594364495E-01   0.1343222230E+00   0.1409175419E-04  -0.3588499247E-04   0.0000000000E+00   0.0000000000E+00   0.4636583493E-01   0.7542008948E-02   0.1617235316E-01   0.1625351466E-01
   0.3216470377E-01   0.2345317684E+00   0.7092667677E-05  -0.4679655008E-04   0.0000000000E+00   0.0000000000E+00   0.2650762786E-01   0.2100185927E-02   0.8582344137E-02   0.8711578279E-02
   0.1944808278E-01   0.2499508407E+00   0.3637683758E-05  -0.4915930531E-04   0.0000000000E+00   0.0000000000E+00   0.2268864026E-01   0.7359643721E-03   0.7027381391E-02   0.7063000177E-02
   0.1289772280E+00   0.2146500577E-01   0.7610399698E-04  -0.1517634148E-05   0.0000000000E+00   0.0000000000E+00  -0.1074239311E-02  -0.9614919782E-02  -0.3206747728E-02  -0.3443535063E-02
   0.3292638861E+00   0.0000000000E+00   0.9720509032E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1664578429E-01   0.4593870210E-02   0.6371896351E-02   0.6365123338E-02
   0.3500999940E+00   0.0000000000E+00   0.1000000000E-03   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1667920728E-01   0.4715895935E-02   0.6418530964E-02   0.6421760527E-02
   0.3500999940E+00   0.1923033306E-01   0.1000000000E-03  -0.4368373714E-06   0.0000000000E+00   0.0000000000E+00   0.1699148907E-01   0.4701921743E-02   0.6508023245E-02   0.6508337132E-02
   0.3315267061E+00   0.2617108982E-01   0.9743306808E-04  -0.6111768354E-06   0.0000000000E+00   0.0000000000E+00   0.1694811448E-01   0.4383574224E-02   0.6399506610E-02   0.6381363555E-02
   0.3500999940E+00   0.3846061145E-01   0.1000000000E-03  -0.9284490916E-06   0.0000000000E+00   0.0000000000E+00   0.1754936123E-01   0.4414387236E-02   0.6589124539E-02   0.6587465024E-02
   0.3158751442E+00   0.7695323783E-01   0.9432622658E-04  -0.2333973297E-05   0.0000000000E+00   0.0000000000E+00   0.1829838244E-01   0.2082725536E-02   0.6114332392E-02   0.6021982475E-02
   0.3328256055E+00   0.6720748662E-01   0.9724946777E-04  -0.1906182922E-05   0.0000000000E+00   0.0000000000E+00   0.1850281972E-01   0.3204115894E-02   0.6512080685E-02   0.6471714265E-02
   0.3331818045E+00   0.8655470107E-01   0.9707249753E-04  -0.2769230808E-05   0.0000000000E+00   0.0000000000E+00   0.1974147353E-01   0.2613910551E-02   0.6706615223E-02   0.6660976709E-02
   0.3115097981E+00   0.3581605242E-01   0.9454306042E-04  -0.8666808515E-06   0.0000000000E+00   0.0000000000E+00   0.1629138662E-01   0.3367344251E-02   0.5897619262E-02   0.5834681852E-02
   0.3158685520E+00   0.1595461428E-01   0.9536301880E-04  -0.3645236782E-06   0.0000000000E+00   0.0000000000E+00   0.1632253450E-01   0.4203372132E-02   0.6157771990E-02   0.6133117049E-02
   0.2776904481E+00   0.1796134590E-01   0.9030906378E-04  -0.4058028712E-06   0.0000000000E+00   0.0000000000E+00   0.1507353499E-01   0.3346061676E-02   0.5525879000E-02   0.5469339970E-02
   0.2667557764E+00   0.0000000000E+00   0.8909537818E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1490671327E-01   0.3787478140E-02   0.5608257422E-02   0.5584718662E-02
   0.2875917070E+00   0.0000000000E+00   0.9171301002E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1571687898E-01   0.4152037455E-02   0.5960674930E-02   0.5942644040E-02
   0.2355705536E+00   0.1793950496E-01   0.8517855705E-04  -0.3978398820E-06   0.0000000000E+00   0.0000000000E+00   0.1240375212E-01   0.1801589996E-02   0.4261602636E-02   0.4157211729E-02
   0.2459199516E+00   0.0000000000E+00   0.8661460806E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1375432229E-01   0.3251035246E-02   0.5101607259E-02   0.5069318521E-02
   0.2565967874E+00   0.1801991494E-01   0.8766242762E-04  -0.4038623832E-06   0.0000000000E+00   0.0000000000E+00   0.1386402275E-01   0.2644935154E-02   0.4952687370E-02   0.4872481651E-02
   0.2989884171E+00   0.8661713070E-01   0.9115108225E-04  -0.2834995102E-05   0.0000000000E+00   0.0000000000E+00   0.1817906634E-01   0.8309734116E-03   0.5703011925E-02   0.5560547449E-02
   0.3162542635E+00   0.9621609140E-01   0.9388252582E-04  -0.3306704314E-05   0.0000000000E+00   0.0000000000E+00   0.1967656019E-01   0.1453171274E-02   0.6338919439E-02   0.6241604430E-02
   0.2993765086E+00   0.1058809790E+00   0.9041160451E-04  -0.3945999953E-05   0.0000000000E+00   0.0000000000E+00   0.1970291084E-01   0.2099166100E-03   0.5973848236E-02   0.5827010496E-02
   0.1936991608E+00   0.1783112250E-01   0.8086283346E-04  -0.4171990993E-06   0.0000000000E+00   0.0000000000E+00   0.8144057307E-02  -0.8612023499E-03   0.2184856487E-02   0.2013112459E-02
   0.2042489287E+00   0.0000000000E+00   0.8226269061E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1025381679E-01   0.1531285569E-02   0.3535530708E-02   0.3477616727E-02
   0.2146481158E+00   0.1790966792E-01   0.8289880062E-04  -0.4009839229E-06   0.0000000000E+00   0.0000000000E+00   0.1049899970E-01   0.6476604872E-03   0.3343998056E-02   0.3208576708E-02
   0.1321671702E+00   0.4107684037E-01   0.7271220213E-04  -0.2975130336E-05   0.0000000000E+00   0.0000000000E+00  -0.1133101836E-02  -0.1491068862E-01  -0.4813137136E-02  -0.5393830152E-02
   0.1251536479E+00   0.5990077134E-01   0.6669990856E-04  -0.5398455227E-05   0.0000000000E+00   0.0000000000E+00   0.1448261753E-02  -0.1851387336E-01  -0.5119683482E-02  -0.5883898918E-02
   0.1130683940E+00   0.3922608706E-01   0.7163702634E-04  -0.4967444060E-05   0.0000000000E+00   0.0000000000E+00  -0.1907170279E-02  -0.1613445837E-01  -0.5412488595E-02  -0.5803247652E-02
   0.1728041079E+00   0.1762992123E-01   0.7913089277E-04  -0.4695721429E-06   0.0000000000E+00   0.0000000000E+00   0.5230075056E-02  -0.2802884384E-02   0.7281572015E-03   0.5133709553E-03
   0.1834138493E+00   0.0000000000E+00   0.8051233002E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.7575139530E-02   0.3903018046E-04   0.2284250913E-02   0.2202261297E-02
   0.9245827088E-01   0.3825829631E-01   0.7031898010E-04  -0.1004629308E-04   0.0000000000E+00   0.0000000000E+00   0.2190611182E-02  -0.1607880265E-01  -0.4166457441E-02  -0.4008270605E-02
   0.3306497495E+00   0.2499818585E+00   0.9419153145E-04  -0.1814150357E-04   0.0000000000E+00   0.0000000000E+00   0.3272991619E-01   0.2631725888E-04   0.9826870035E-02   0.9826726025E-02
   0.3500999940E+00   0.2307535840E+00   0.1000000000E-03  -0.1564803975E-04   0.0000000000E+00   0.0000000000E+00   0.3188345454E-01  -0.4586971190E-04   0.9551275447E-02   0.9546877659E-02
   0.3500999940E+00   0.2499818831E+00   0.1000000000E-03  -0.1811690379E-04   0.0000000000E+00   0.0000000000E+00   0.3345109027E-01   0.5950453899E-04   0.1005317844E-01   0.1006518113E-01
   0.3241553030E+00   0.2323429774E+00   0.9244899176E-04  -0.1596961045E-04   0.0000000000E+00   0.0000000000E+00   0.3160898857E-01  -0.3201941624E-03   0.9386638324E-02   0.9361124070E-02
   0.3111994724E+00   0.2499816431E+00   0.8835043679E-04  -0.1835685885E-04   0.0000000000E+00   0.0000000000E+00   0.3313206078E-01   0.9326577393E-04   0.9967597966E-02   0.9964748354E-02
   0.2834014758E+00   0.1997121532E+00   0.8197283816E-04  -0.1274481796E-04   0.0000000000E+00   0.0000000000E+00   0.2878180721E-01  -0.1103037632E-02   0.8303630873E-02   0.8209691170E-02
   0.2730371199E+00   0.2161498180E+00   0.7821489395E-04  -0.1499395812E-04   0.0000000000E+00   0.0000000000E+00   0.3040113417E-01  -0.1110649474E-02   0.8787145409E-02   0.8707133479E-02
   0.2634099835E+00   0.1994714597E+00   0.7648453726E-04  -0.1332028604E-04   0.0000000000E+00   0.0000000000E+00   0.2880098060E-01  -0.1532792119E-02   0.8180456543E-02   0.8069393808E-02
   0.3156803292E+00   0.1923690470E+00   0.9093119617E-04  -0.1136598808E-04   0.0000000000E+00   0.0000000000E+00   0.2823541282E-01  -0.4349413298E-03   0.8340141446E-02   0.8279585405E-02
   0.3332063484E+00   0.1825869817E+00   0.9568844018E-04  -0.1017834764E-04   0.0000000000E+00   0.0000000000E+00   0.2790910064E-01   0.2567720353E-03   0.8449761803E-02   0.8415609356E-02
   0.3332271735E+00   0.2016128536E+00   0.9544247375E-04  -0.1224042933E-04   0.0000000000E+00   0.0000000000E+00   0.2956470557E-01   0.2798802734E-05   0.8870251312E-02   0.8840814237E-02
   0.3333051722E+00   0.1634035749E+00   0.9598519135E-04  -0.8281110182E-05   0.0000000000E+00   0.0000000000E+00   0.2619218318E-01   0.5793444262E-03   0.8031458281E-02   0.7990899280E-02
   0.3500999940E+00   0.1730677501E+00   0.1000000000E-03  -0.9177871342E-05   0.0000000000E+00   0.0000000000E+00   0.2759425039E-01   0.9768016434E-03   0.8571315611E-02   0.8571918931E-02
   0.3500999940E+00   0.1538387805E+00   0.1000000000E-03  -0.7379511093E-05   0.0000000000E+00   0.0000000000E+00   0.2596819444E-01   0.1442870804E-02   0.8223319574E-02   0.8223530678E-02
   0.2677319246E+00   0.3629317179E-01   0.8853264907E-04  -0.8862074536E-06   0.0000000000E+00   0.0000000000E+00   0.1414510402E-01   0.1665105618E-02   0.4743062893E-02   0.4603664112E-02
   0.3164919059E+00   0.1346215877E+00   0.9280894746E-04  -0.5888344265E-05   0.0000000000E+00   0.0000000000E+00   0.2299308348E-01   0.4202125411E-03   0.7023988808E-02   0.6931676525E-02
   0.3164705369E+00   0.1154517781E+00   0.9337391188E-04  -0.4489895082E-05   0.0000000000E+00   0.0000000000E+00   0.2126077970E-01   0.8931240085E-03   0.6646171112E-02   0.6549133497E-02
   0.3333383515E+00   0.1250133499E+00   0.9656050119E-04  -0.5098057489E-05   0.0000000000E+00   0.0000000000E+00   0.2280117288E-01   0.1481524782E-02   0.7284809298E-02   0.7237642661E-02
   0.3500999940E+00   0.9615058792E-01   0.1000000000E-03  -0.3259976031E-05   0.0000000000E+00   0.0000000000E+00   0.2112941172E-01   0.3024452848E-02   0.7246159369E-02   0.7244146925E-02
   0.3332965109E+00   0.1057874509E+00   0.9683089282E-04  -0.3827144101E-05   0.0000000000E+00   0.0000000000E+00   0.2119631775E-01   0.2028849331E-02   0.6967550124E-02   0.6919817749E-02
   0.3500999940E+00   0.7692077207E-01   0.1000000000E-03  -0.2307727201E-05   0.0000000000E+00   0.0000000000E+00   0.1974564208E-01   0.3556343586E-02   0.6990595699E-02   0.6988849794E-02
   0.3319527735E+00   0.4723306672E-01   0.9732751395E-04  -0.1196580282E-05   0.0000000000E+00   0.0000000000E+00   0.1744479192E-01   0.3729305328E-02   0.6352229174E-02   0.6317237344E-02
   0.3500999940E+00   0.5769076907E-01   0.1000000000E-03  -0.1538934116E-05   0.0000000000E+00   0.0000000000E+00   0.1854536232E-01   0.4019631112E-02   0.6769498029E-02   0.6768391350E-02
   0.0000000000E+00   0.2499505422E+00   0.0000000000E+00  -0.4945776087E-04   0.0000000000E+00   0.0000000000E+00   0.2009020921E-01   0.2078924533E-02   0.6650740122E-02   0.6742480604E-02
   0.3889624810E-01   0.2499524703E+00   0.7357802020E-05  -0.4752971173E-04   0.0000000000E+00   0.0000000000E+00   0.2251591743E-01   0.8208998154E-03   0.7001045172E-02   0.7061492327E-02
   0.5552941247E-01   0.1231078419E+00   0.2389837062E-04  -0.3039905284E-04   0.0000000000E+00   0.0000000000E+00   0.4239034008E-01   0.1834155966E-02   0.1326734881E-01   0.1321479176E-01
   0.6783402659E-01   0.2329287243E+00   0.1582448774E-04  -0.4199066471E-04   0.0000000000E+00   0.0000000000E+00   0.3098703996E-01   0.2884709865E-02   0.1016152495E-01   0.1034939477E-01
   0.5834483002E-01   0.2499548293E+00   0.1149642408E-04  -0.4517074934E-04   0.0000000000E+00   0.0000000000E+00   0.2577495869E-01   0.1069579524E-02   0.8053361464E-02   0.8127859538E-02
   0.7779388254E-01   0.2499577875E+00   0.1610194302E-04  -0.4221253647E-04   0.0000000000E+00   0.0000000000E+00   0.2865868301E-01   0.1209926965E-02   0.8960582993E-02   0.9045131329E-02
   0.1264086373E+00   0.2330972437E+00   0.3215730460E-04  -0.3172133343E-04   0.0000000000E+00   0.0000000000E+00   0.3465760239E-01   0.1600757747E-02   0.1087750804E-01   0.1100223557E-01
   0.1166933960E+00   0.2499644392E+00   0.2672899411E-04  -0.3556076233E-04   0.0000000000E+00   0.0000000000E+00   0.3330319444E-01   0.8582055771E-03   0.1024842000E-01   0.1031072690E-01
   0.1361437419E+00   0.2499676819E+00   0.3263188493E-04  -0.3231806522E-04   0.0000000000E+00   0.0000000000E+00   0.3485369877E-01   0.6157787082E-03   0.1064084324E-01   0.1068613700E-01
   0.1361236615E+00   0.2162030779E+00   0.3725752590E-04  -0.2782107648E-04   0.0000000000E+00   0.0000000000E+00   0.3557549315E-01   0.1810790548E-02   0.1121588511E-01   0.1138971422E-01
   0.1847719492E+00   0.2330779584E+00   0.5021115937E-04  -0.2324557095E-04   0.0000000000E+00   0.0000000000E+00   0.3452114290E-01  -0.1081340497E-03   0.1032390265E-01   0.1033130566E-01
   0.1750451223E+00   0.2499732634E+00   0.4512533631E-04  -0.2673656327E-04   0.0000000000E+00   0.0000000000E+00   0.3613805333E-01   0.1364415536E-03   0.1088234847E-01   0.1089300658E-01
   0.2042264311E+00   0.2330831545E+00   0.5630814867E-04  -0.2125353871E-04   0.0000000000E+00   0.0000000000E+00   0.3402053018E-01  -0.4321157282E-03   0.1007652433E-01   0.1005808078E-01
   0.1944959576E+00   0.2499754695E+00   0.5150955272E-04  -0.2453052379E-04   0.0000000000E+00   0.0000000000E+00   0.3604943617E-01  -0.3452406684E-04   0.1080447363E-01   0.1080213444E-01
   0.2236798399E+00   0.2330965729E+00   0.6236094008E-04  -0.1966609174E-04   0.0000000000E+00   0.0000000000E+00   0.3346965888E-01  -0.6103831410E-03   0.9857782721E-02   0.9823129250E-02
   0.2139467598E+00   0.2499772756E+00   0.5787581347E-04  -0.2272439270E-04   0.0000000000E+00   0.0000000000E+00   0.3565746093E-01  -0.1445419521E-03   0.1065387569E-01   0.1064277989E-01
   0.2431473552E+00   0.2331088169E+00   0.6834822368E-04  -0.1843414761E-04   0.0000000000E+00   0.0000000000E+00   0.3293728210E-01  -0.6651644680E-03   0.9681635288E-02   0.9639607710E-02
   0.2333975059E+00   0.2499787126E+00   0.6417189818E-04  -0.2128741004E-04   0.0000000000E+00   0.0000000000E+00   0.3510206707E-01  -0.1970061404E-03   0.1047151828E-01   0.1045588639E-01
   0.2627778453E+00   0.2330461168E+00   0.7430734189E-04  -0.1749115819E-04   0.0000000000E+00   0.0000000000E+00   0.3247051184E-01  -0.6290982506E-03   0.9552424078E-02   0.9510028552E-02
   0.2528481550E+00   0.2499798235E+00   0.7036998968E-04  -0.2017652559E-04   0.0000000000E+00   0.0000000000E+00   0.3450086677E-01  -0.1982696752E-03   0.1029077913E-01   0.1027418021E-01
   0.2826569419E+00   0.2328480421E+00   0.8026194488E-04  -0.1678485799E-04   0.0000000000E+00   0.0000000000E+00   0.3211012886E-01  -0.5209113114E-03   0.9476765264E-02   0.9439371874E-02
   0.2722986823E+00   0.2499806537E+00   0.7646129132E-04  -0.1934627401E-04   0.0000000000E+00   0.0000000000E+00   0.3392220973E-01  -0.1662687643E-03   0.1012678229E-01   0.1011166647E-01
   0.3030436224E+00   0.2323308050E+00   0.8629639206E-04  -0.1625101137E-04   0.0000000000E+00   0.0000000000E+00   0.3180253928E-01  -0.3728134357E-03   0.9428917753E-02   0.9399544862E-02
   0.2917491078E+00   0.2499812459E+00   0.8245076167E-04  -0.1875414357E-04   0.0000000000E+00   0.0000000000E+00   0.3343781940E-01  -0.1001387126E-03   0.1000130420E-01   0.9989264163E-02
   0.1653171919E+00   0.1646785026E+00   0.5264492073E-04  -0.1610441091E-04   0.0000000000E+00   0.0000000000E+00   0.2989704368E-01  -0.3816946354E-02   0.7824029197E-02   0.7751345106E-02
   0.1554137999E+00   0.1822271311E+00   0.4731992262E-04  -0.1998588413E-04   0.0000000000E+00   0.0000000000E+00   0.3293640058E-01  -0.1525746298E-02   0.9423196285E-02   0.9471312943E-02
   0.1452840073E+00   0.1648037645E+00   0.4663629242E-04  -0.1884354062E-04   0.0000000000E+00   0.0000000000E+00   0.3240006215E-01  -0.3081386052E-02   0.8795602828E-02   0.8810062673E-02
   0.2250843133E+00   0.0000000000E+00   0.8431926674E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.1225003081E-01   0.2541605092E-02   0.4437490771E-02   0.4394270550E-02
   0.1614991015E+00   0.7205032207E-01   0.6945749155E-04  -0.3959729420E-05   0.0000000000E+00   0.0000000000E+00   0.7081763921E-02  -0.1387953580E-01  -0.2039331564E-02  -0.2733090469E-02
   0.1831179694E+00   0.7144634268E-01   0.7319340108E-04  -0.3153219885E-05   0.0000000000E+00   0.0000000000E+00   0.9009472629E-02  -0.9713326231E-02  -0.2111560805E-03  -0.7814854623E-03
   0.1726194077E+00   0.9033765095E-01   0.6765671972E-04  -0.5340149371E-05   0.0000000000E+00   0.0000000000E+00   0.1323288755E-01  -0.1116184351E-01   0.6213132125E-03   0.6068838084E-04
   0.1739326069E-01   0.2040677724E+00   0.4587189689E-05  -0.4493656316E-04   0.0000000000E+00   0.0000000000E+00   0.3193907541E-01   0.4241165955E-02   0.1085407241E-01   0.1097979979E-01
   0.0000000000E+00   0.1937054982E+00   0.0000000000E+00  -0.4449576948E-04   0.0000000000E+00   0.0000000000E+00   0.3276788811E-01   0.4435521176E-02   0.1116102279E-01   0.1123724890E-01
   0.1683781116E-01   0.1844836816E+00   0.4818757143E-05  -0.4308944962E-04   0.0000000000E+00   0.0000000000E+00   0.3538731458E-01   0.5970300760E-02   0.1240728460E-01   0.1254948376E-01
   0.0000000000E+00   0.1749572086E+00   0.0000000000E+00  -0.4278843599E-04   0.0000000000E+00   0.0000000000E+00   0.3633886895E-01   0.6614661662E-02   0.1288605918E-01   0.1297745579E-01
   0.1691212602E-01   0.1652829017E+00   0.5289017049E-05  -0.4127929360E-04   0.0000000000E+00   0.0000000000E+00   0.3898182967E-01   0.7608134593E-02   0.1397698928E-01   0.1412198589E-01
   0.3380709279E-01   0.1749490519E+00   0.1014538663E-04  -0.4058906859E-04   0.0000000000E+00   0.0000000000E+00   0.3954509138E-01   0.8150001358E-02   0.1430852782E-01   0.1460850555E-01
   0.3459730775E-01   0.1552031272E+00   0.1151145197E-04  -0.3842177743E-04   0.0000000000E+00   0.0000000000E+00   0.4277562047E-01   0.8909667913E-02   0.1550558652E-01   0.1577421777E-01
   0.3374350607E-01   0.1942113827E+00   0.9337173269E-05  -0.4258333161E-04   0.0000000000E+00   0.0000000000E+00   0.3601948479E-01   0.6271813817E-02   0.1268738958E-01   0.1295993312E-01
   0.5386265589E-01   0.1449765750E+00   0.1916509064E-04  -0.3383695617E-04   0.0000000000E+00   0.0000000000E+00   0.4395929937E-01   0.6557477089E-02   0.1515503294E-01   0.1543529769E-01
   0.9713857039E-01   0.2160962687E+00   0.2568378723E-04  -0.3482231031E-04   0.0000000000E+00   0.0000000000E+00   0.3609837323E-01   0.4025022917E-02   0.1203701884E-01   0.1233708589E-01
   0.1417448604E+00   0.0000000000E+00   0.7819443345E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00  -0.1412259361E-02  -0.8053311787E-02  -0.2839671345E-02  -0.3104913924E-02
   0.1521298898E+00   0.1778472738E-01   0.7771078703E-04  -0.7156151622E-06   0.0000000000E+00   0.0000000000E+00   0.2517937515E-02  -0.5508005975E-02  -0.8970205380E-03  -0.1109842839E-02
   0.1625791443E+00   0.0000000000E+00   0.7915031555E-04   0.0000000000E+00   0.0000000000E+00   0.0000000000E+00   0.3946726216E-02  -0.2688547587E-02   0.3774535886E-03   0.2644406625E-03
   0.3500999940E+00   0.1153801985E+00   0.1000000000E-03  -0.4417510903E-05   0.0000000000E+00   0.0000000000E+00   0.2267407099E-01   0.2479221418E-02   0.7545987723E-02   0.7544496212E-02
   0.3500999940E+00   0.1346096004E+00   0.1000000000E-03  -0.5790553006E-05   0.0000000000E+00   0.0000000000E+00   0.2430221855E-01   0.1943245234E-02   0.7873639136E-02   0.7873005766E-02
   0.3333589323E+00   0.1442233639E+00   0.9628025520E-04  -0.6585067313E-05   0.0000000000E+00   0.0000000000E+00   0.2448977320E-01   0.9942568242E-03   0.7645209008E-02   0.7600780069E-02
